momento,dd_Valor,ff_Valor,VRB_Valor;;;
01-01-2015 0:00;220.0;5.0;0.0
01-01-2015 12:00;200.0;12.0;0.0
01-01-2015 13:00;200.0;14.0;0.0
01-01-2015 14:00;190.0;8.0;0.0
01-01-2015 15:00;200.0;11.0;0.0
01-01-2015 16:00;210.0;9.0;0.0
01-01-2015 17:00;180.0;9.0;0.0
01-01-2015 18:00;200.0;9.0;0.0
01-01-2015 19:00;200.0;9.0;0.0
01-01-2015 20:00;170.0;11.0;0.0
01-01-2015 21:00;190.0;13.0;0.0
01-01-2015 22:00;190.0;11.0;0.0
01-01-2015 23:00;190.0;12.0;0.0
02-01-2015 0:00;190.0;7.0;0.0
02-01-2015 12:00;190.0;5.0;0.0
02-01-2015 13:00;200.0;8.0;0.0
02-01-2015 14:00;200.0;5.0;0.0
02-01-2015 15:00;170.0;5.0;0.0
02-01-2015 16:00;210.0;5.0;0.0
02-01-2015 17:00;180.0;8.0;0.0
02-01-2015 18:00;190.0;5.0;0.0
02-01-2015 19:00;200.0;5.0;0.0
02-01-2015 20:00;190.0;8.0;0.0
02-01-2015 21:00;210.0;6.0;0.0
02-01-2015 22:00;170.0;4.0;0.0
02-01-2015 23:00;190.0;5.0;0.0
03-01-2015 0:00;200.0;3.0;0.0
03-01-2015 12:00;180.0;5.0;0.0
03-01-2015 13:00;210.0;5.0;0.0
03-01-2015 14:00;180.0;5.0;0.0
03-01-2015 15:00;240.0;2.0;0.0
03-01-2015 16:00;210.0;6.0;0.0
03-01-2015 17:00;180.0;7.0;0.0
03-01-2015 18:00;220.0;6.0;0.0
03-01-2015 19:00;180.0;6.0;0.0
03-01-2015 20:00;170.0;5.0;0.0
03-01-2015 21:00;180.0;8.0;0.0
03-01-2015 22:00;190.0;8.0;0.0
03-01-2015 23:00;200.0;5.0;0.0
04-01-2015 0:00;200.0;3.0;0.0
04-01-2015 12:00;210.0;4.0;0.0
04-01-2015 13:00;180.0;4.0;0.0
04-01-2015 14:00;180.0;3.0;0.0
04-01-2015 15:00;150.0;3.0;0.0
04-01-2015 16:00;340.0;5.0;0.0
04-01-2015 17:00;290.0;5.0;0.0
04-01-2015 18:00;280.0;4.0;0.0
04-01-2015 19:00;290.0;4.0;0.0
04-01-2015 20:00;360.0;3.0;0.0
04-01-2015 21:00;290.0;4.0;0.0
04-01-2015 22:00;0.0;0.0;0.0
04-01-2015 23:00;240.0;4.0;0.0
05-01-2015 0:00;240.0;3.0;0.0
05-01-2015 12:00;210.0;2.0;0.0
05-01-2015 13:00;250.0;2.0;0.0
05-01-2015 14:00;290.0;3.0;0.0
05-01-2015 15:00;320.0;2.0;0.0
05-01-2015 16:00;280.0;4.0;0.0
05-01-2015 17:00;240.0;2.0;0.0
05-01-2015 18:00;290.0;4.0;0.0
05-01-2015 19:00;230.0;5.0;0.0
05-01-2015 20:00;210.0;5.0;0.0
05-01-2015 21:00;200.0;7.0;0.0
05-01-2015 22:00;270.0;7.0;0.0
05-01-2015 23:00;250.0;6.0;0.0
06-01-2015 0:00;240.0;3.0;0.0
06-01-2015 12:00;210.0;7.0;0.0
06-01-2015 13:00;210.0;4.0;0.0
06-01-2015 14:00;190.0;7.0;0.0
06-01-2015 15:00;210.0;6.0;0.0
06-01-2015 16:00;210.0;6.0;0.0
06-01-2015 17:00;200.0;8.0;0.0
06-01-2015 18:00;200.0;9.0;0.0
06-01-2015 19:00;220.0;9.0;0.0
06-01-2015 20:00;190.0;8.0;0.0
06-01-2015 21:00;190.0;8.0;0.0
06-01-2015 22:00;200.0;11.0;0.0
06-01-2015 23:00;190.0;8.0;0.0
07-01-2015 0:00;190.0;6.0;0.0
07-01-2015 12:00;210.0;4.0;0.0
07-01-2015 13:00;290.0;1.0;0.0
07-01-2015 14:00;340.0;8.0;0.0
07-01-2015 15:00;310.0;4.0;0.0
07-01-2015 16:00;0.0;0.0;0.0
07-01-2015 17:00;330.0;3.0;0.0
07-01-2015 18:00;0.0;0.0;0.0
07-01-2015 19:00;280.0;4.0;0.0
07-01-2015 20:00;260.0;2.0;0.0
07-01-2015 21:00;100.0;3.0;0.0
07-01-2015 22:00;130.0;4.0;0.0
07-01-2015 23:00;190.0;4.0;0.0
08-01-2015 0:00;230.0;4.0;0.0
08-01-2015 12:00;220.0;3.0;0.0
08-01-2015 13:00;240.0;5.0;0.0
08-01-2015 14:00;210.0;5.0;0.0
08-01-2015 15:00;140.0;4.0;0.0
08-01-2015 16:00;190.0;4.0;0.0
08-01-2015 17:00;190.0;7.0;0.0
08-01-2015 18:00;200.0;1.0;0.0
08-01-2015 19:00;200.0;8.0;0.0
08-01-2015 20:00;190.0;6.0;0.0
08-01-2015 21:00;190.0;5.0;0.0
08-01-2015 22:00;190.0;6.0;0.0
08-01-2015 23:00;200.0;6.0;0.0
09-01-2015 0:00;220.0;5.0;0.0
09-01-2015 12:00;190.0;9.0;0.0
09-01-2015 13:00;210.0;7.0;0.0
09-01-2015 14:00;190.0;8.0;0.0
09-01-2015 15:00;210.0;9.0;0.0
09-01-2015 16:00;200.0;7.0;0.0
09-01-2015 17:00;160.0;9.0;0.0
09-01-2015 18:00;210.0;6.0;0.0
09-01-2015 19:00;260.0;5.0;0.0
09-01-2015 20:00;210.0;5.0;0.0
09-01-2015 21:00;200.0;8.0;0.0
09-01-2015 22:00;190.0;8.0;0.0
09-01-2015 23:00;200.0;6.0;0.0
10-01-2015 0:00;200.0;3.0;0.0
10-01-2015 1:00;190.0;4.0;0.0
10-01-2015 12:00;200.0;6.0;0.0
10-01-2015 13:00;190.0;7.0;0.0
10-01-2015 14:00;200.0;9.0;0.0
10-01-2015 15:00;200.0;8.0;0.0
10-01-2015 16:00;200.0;8.0;0.0
10-01-2015 17:00;190.0;8.0;0.0
10-01-2015 18:00;190.0;8.0;0.0
10-01-2015 19:00;190.0;9.0;0.0
10-01-2015 20:00;160.0;9.0;0.0
10-01-2015 21:00;180.0;10.0;0.0
10-01-2015 22:00;190.0;8.0;0.0
10-01-2015 23:00;180.0;7.0;0.0
11-01-2015 0:00;190.0;8.0;0.0
11-01-2015 12:00;190.0;7.0;0.0
11-01-2015 13:00;190.0;9.0;0.0
11-01-2015 14:00;190.0;10.0;0.0
11-01-2015 15:00;200.0;10.0;0.0
11-01-2015 16:00;190.0;13.0;0.0
11-01-2015 17:00;190.0;13.0;0.0
11-01-2015 18:00;190.0;10.0;0.0
11-01-2015 19:00;190.0;12.0;0.0
11-01-2015 20:00;190.0;12.0;0.0
11-01-2015 21:00;180.0;8.0;0.0
11-01-2015 22:00;190.0;14.0;0.0
11-01-2015 23:00;190.0;17.0;0.0
12-01-2015 0:00;190.0;11.0;0.0
12-01-2015 12:00;180.0;9.0;0.0
12-01-2015 13:00;190.0;3.0;0.0
12-01-2015 14:00;190.0;7.0;0.0
12-01-2015 15:00;190.0;9.0;0.0
12-01-2015 16:00;190.0;10.0;0.0
12-01-2015 17:00;190.0;7.0;0.0
12-01-2015 18:00;170.0;12.0;0.0
12-01-2015 19:00;190.0;10.0;0.0
12-01-2015 20:00;190.0;11.0;0.0
12-01-2015 21:00;190.0;9.0;0.0
12-01-2015 22:00;190.0;10.0;0.0
12-01-2015 23:00;190.0;8.0;0.0
13-01-2015 0:00;200.0;5.0;0.0
13-01-2015 12:00;190.0;7.0;0.0
13-01-2015 13:00;200.0;10.0;0.0
13-01-2015 14:00;190.0;11.0;0.0
13-01-2015 15:00;190.0;9.0;0.0
13-01-2015 16:00;190.0;9.0;0.0
13-01-2015 17:00;200.0;9.0;0.0
13-01-2015 18:00;190.0;11.0;0.0
13-01-2015 19:00;170.0;6.0;0.0
13-01-2015 20:00;190.0;11.0;0.0
13-01-2015 21:00;180.0;8.0;0.0
13-01-2015 22:00;190.0;8.0;0.0
13-01-2015 23:00;190.0;8.0;0.0
14-01-2015 0:00;240.0;5.0;0.0
14-01-2015 12:00;190.0;8.0;0.0
14-01-2015 13:00;180.0;8.0;0.0
14-01-2015 14:00;210.0;6.0;0.0
14-01-2015 15:00;200.0;9.0;0.0
14-01-2015 16:00;210.0;8.0;0.0
14-01-2015 17:00;200.0;7.0;0.0
14-01-2015 18:00;210.0;6.0;0.0
14-01-2015 19:00;220.0;6.0;0.0
14-01-2015 20:00;210.0;5.0;0.0
14-01-2015 21:00;210.0;6.0;0.0
14-01-2015 22:00;210.0;4.0;0.0
14-01-2015 23:00;190.0;6.0;0.0
15-01-2015 0:00;210.0;3.0;0.0
15-01-2015 1:00;0.0;0.0;0.0
15-01-2015 12:00;200.0;5.0;0.0
15-01-2015 13:00;170.0;4.0;0.0
15-01-2015 14:00;240.0;4.0;0.0
15-01-2015 15:00;240.0;4.0;0.0
15-01-2015 16:00;260.0;6.0;0.0
15-01-2015 17:00;250.0;6.0;0.0
15-01-2015 18:00;210.0;6.0;0.0
15-01-2015 19:00;310.0;4.0;0.0
15-01-2015 20:00;170.0;3.0;0.0
15-01-2015 21:00;280.0;5.0;0.0
15-01-2015 22:00;280.0;8.0;0.0
